filename,y_true,y_pred,prob_0_dog,prob_1_rooster,prob_2_pig,prob_3_cow,prob_4_frog,prob_5_cat,prob_6_hen,prob_7_insects,prob_8_sheep,prob_9_crow,prob_10_rain,prob_11_sea_waves,prob_12_crackling_fire,prob_13_crickets,prob_14_chirping_birds,prob_15_water_drops,prob_16_wind,prob_17_pouring_water,prob_18_toilet_flush,prob_19_thunderstorm,prob_20_crying_baby,prob_21_sneezing,prob_22_clapping,prob_23_breathing,prob_24_coughing,prob_25_footsteps,prob_26_laughing,prob_27_brushing_teeth,prob_28_snoring,prob_29_drinking_sipping,prob_30_door_wood_knock,prob_31_mouse_click,prob_32_keyboard_typing,prob_33_door_wood_creaks,prob_34_can_opening,prob_35_washing_machine,prob_36_vacuum_cleaner,prob_37_clock_alarm,prob_38_clock_tick,prob_39_glass_breaking,prob_40_helicopter,prob_41_chainsaw,prob_42_siren,prob_43_car_horn,prob_44_engine,prob_45_train,prob_46_church_bells,prob_47_airplane,prob_48_fireworks,prob_49_hand_saw
5-117773-A-16.wav,16,16,4.3366495e-06,4.3668814e-07,0.00043560093,0.0042071836,0.00016038967,0.00039295826,2.5113703e-05,0.02629756,0.0018116491,0.007931139,0.0012061343,0.00018054123,0.00033132813,0.007893741,0.0015239102,3.1685306e-06,0.5404767,6.0688194e-07,0.00014077807,0.074693345,2.9279308e-08,8.948001e-06,7.4277805e-06,0.0003568415,4.13504e-07,8.982213e-05,0.00012246522,1.0409016e-05,0.08491729,0.0004842688,6.1359397e-06,0.00045035296,4.972977e-07,0.00025318275,8.858314e-06,0.121943384,0.0007595773,1.6026543e-05,1.4024439e-05,4.176169e-07,0.009329084,0.00022799967,0.00014602418,0.011607968,0.037469584,0.04195048,9.101935e-05,0.021864807,0.00014205562,3.9390566e-06
5-127990-A-2.wav,2,2,0.04084457,8.188468e-06,0.2826977,0.0007981805,0.030333491,0.0017348499,0.08892354,0.007894061,0.0007163536,0.01249518,9.168337e-05,0.00017648147,0.0014338654,0.00026462527,0.0036732974,0.007562901,8.339725e-05,0.0025698992,0.028982634,0.00015819409,0.009004117,0.001799794,0.025888516,0.06779479,0.003972511,0.026205042,0.028844045,0.0069032507,0.004481952,0.037723646,8.06359e-05,0.00033788584,0.0016480476,0.014722972,0.0043310924,0.000371198,0.00012428928,0.00067821244,0.012915495,0.0009785651,1.9281064e-05,0.00042629268,0.00033792548,0.0007096579,0.00032325403,0.00029623343,0.0007704218,3.5856025e-05,0.0069993865,0.22983256
5-133989-A-42.wav,42,42,8.915911e-06,0.022846663,4.2583183e-06,0.0025453118,6.791473e-07,0.05928229,0.0014948384,0.0009941946,0.0010427734,4.564326e-05,2.5164026e-10,3.2336464e-10,2.4387463e-08,0.0007763625,0.00010885851,1.1273563e-05,2.5283427e-07,1.0333962e-05,1.4437427e-06,8.625307e-11,0.07640747,2.366549e-06,8.1038046e-08,0.0002588413,2.4574433e-07,1.7751844e-09,8.70223e-05,3.688715e-07,0.00018620805,1.0293114e-07,1.25007895e-11,7.229872e-07,5.5179983e-10,0.006568331,1.0086251e-07,4.7326022e-05,0.006747809,0.16119808,1.0530342e-06,8.775959e-06,1.0150499e-07,0.0050366214,0.59821767,0.0075207385,5.3080857e-06,1.08512825e-08,0.048527066,1.3019702e-08,1.1115332e-08,3.449452e-06
5-133989-B-42.wav,42,42,1.27152625e-05,0.020226192,1.1350291e-05,0.0048587783,1.7588101e-06,0.06389077,0.0018790232,0.0013436516,0.0025515943,0.00011386801,4.705589e-10,7.965868e-10,2.1116287e-08,0.0009903564,0.00015547295,5.9479125e-06,8.173175e-07,8.595875e-06,3.1967097e-06,4.0719206e-10,0.06286871,3.066638e-06,1.3115886e-07,0.00044084608,2.6057052e-07,2.166934e-09,0.00011686629,6.107454e-07,0.0002842245,1.8538924e-07,1.3932098e-11,5.153292e-07,5.576675e-10,0.007068308,9.063145e-08,7.678442e-05,0.009267713,0.10840509,7.630671e-07,8.266243e-06,2.2230547e-07,0.004954153,0.6267997,0.009858048,9.576142e-06,4.0089027e-08,0.07377621,4.910977e-08,1.8756193e-08,5.520849e-06
5-141683-A-35.wav,35,16,1.4712822e-05,5.815792e-06,0.00090463023,0.011145746,0.00020765986,0.00041661435,2.1828457e-05,0.006414728,0.006335784,0.0061245994,0.00042962207,0.00013322037,0.000107067826,0.0056005665,0.00042225528,1.6066869e-06,0.3644593,2.3956463e-06,0.000108899614,0.18903086,8.06923e-08,3.4080596e-05,1.1065014e-05,0.0014651091,2.0862005e-06,5.9978676e-05,0.0002775566,1.3949602e-05,0.050466076,0.0005670985,1.7109023e-05,0.0003361409,3.973845e-07,0.00075467135,7.1438585e-06,0.05466065,0.00047334432,1.7816345e-05,9.3452545e-06,1.8568436e-06,0.026890643,0.00021769902,0.00034304307,0.014791836,0.062081072,0.06576367,0.00077460555,0.12734792,0.0007170294,8.991539e-06
5-147297-A-27.wav,27,27,1.304196e-07,6.8697307e-07,2.3893677e-05,5.8498664e-08,0.057226993,1.37598245e-05,0.00022971284,5.763973e-05,1.8211726e-05,4.0450475e-05,3.7683425e-05,7.4675505e-08,0.0004905342,0.07727711,0.00887237,8.2649705e-05,2.8028567e-06,0.09580275,0.0052056797,7.2263453e-09,3.1003378e-06,3.616296e-08,0.0005411262,9.116134e-05,2.5043227e-07,0.00011475159,9.825329e-05,0.72872204,0.0008301707,0.00018993311,1.4212546e-08,0.00032886476,0.0034313493,0.0012796154,1.3442886e-05,2.861199e-05,9.1829716e-05,0.003895059,1.4325437e-06,4.668348e-06,8.593349e-05,1.1550146e-06,0.0008116571,3.599605e-06,0.013999049,1.5654592e-07,5.0751163e-09,7.4230165e-08,1.3286614e-05,3.618144e-05
5-150409-A-42.wav,42,42,0.00016727016,0.0066177766,0.00030531216,0.10263495,8.444805e-06,0.09865205,0.0030296005,0.01237838,0.03679383,0.0037789268,2.8957774e-07,2.836987e-06,4.7800523e-07,0.001467073,0.0004899818,5.3594968e-06,0.00026150534,6.1222554e-06,0.00011566052,6.4280874e-07,0.023513025,7.706926e-05,4.917752e-06,0.0024802738,3.4567424e-06,1.0944858e-07,0.0009262098,2.35271e-06,0.001473154,7.245232e-06,3.81977e-09,2.8413788e-06,4.158129e-09,0.010212743,8.250806e-07,0.0025758946,0.035477176,0.014736548,3.7266034e-06,4.8782975e-05,7.246964e-05,0.04968119,0.2538718,0.09166671,0.00019960153,5.488344e-05,0.24609947,4.5262543e-05,9.1736877e-07,4.48592e-05
5-151085-A-20.wav,20,20,0.031780634,0.00019036587,0.05880252,0.0012150428,0.0044944473,0.008515369,0.07010679,0.0040222066,0.0034323242,0.017718853,1.3776175e-05,0.00010919663,7.097332e-05,0.00034743152,0.00415628,0.0015944489,1.5981572e-05,0.0034027158,0.034094993,1.2587262e-06,0.43563363,0.0012742411,0.013770021,0.0628653,0.00091323256,0.00031212988,0.014955575,0.0020228892,0.0010272597,0.0015474657,4.4383518e-07,2.185562e-05,3.1497464e-05,0.022596547,0.00022496907,0.000291058,0.002876062,0.0046588057,0.0012996491,0.0027037836,1.14493905e-05,0.008452094,0.0032806718,0.0024556115,5.437563e-05,4.6581274e-05,0.010311191,8.12858e-06,0.00019451613,0.16207345
5-156026-A-4.wav,4,9,0.114424326,0.006959461,0.037823185,0.023694694,0.021009218,0.027036266,0.046418857,0.014832601,0.0031428398,0.13546398,7.72753e-07,1.477492e-06,5.587652e-05,0.0026894568,0.018378,0.011203183,0.00034177667,0.00058489526,0.00026306286,0.0035427937,0.0009345584,0.105086766,0.0004067079,0.124428034,0.024499053,0.00034947414,0.031248737,7.324684e-05,0.091481306,0.046752695,0.0006854866,0.001216207,3.793193e-05,0.029560627,0.031821862,0.00013932059,2.464291e-05,0.003029684,0.006460459,0.006623637,1.7046561e-05,7.1560903e-06,0.00068639265,0.017235467,6.6359185e-05,6.375186e-05,0.001155379,0.0001483456,0.006253009,0.001639932
5-156026-B-4.wav,4,28,0.0046267505,0.0010225723,0.012437864,0.012180107,0.03476053,0.024671447,0.011112781,0.075606056,0.00094413594,0.037311137,3.3820725e-06,5.439794e-07,0.0008810598,0.015425082,0.040182386,0.020499097,0.0016547324,0.0003108919,0.00010092214,0.022932244,4.7088277e-05,0.009108005,5.406147e-05,0.016986825,0.0022402294,0.0013233636,0.0067752823,0.00010327889,0.46779978,0.06621149,0.0019772481,0.011306728,0.0004025861,0.019069845,0.03878025,0.0018010107,1.592621e-05,0.002442194,0.009078347,0.0005067203,4.1877425e-05,5.1666043e-06,0.0007126974,0.012446039,0.0010657927,0.00012210158,0.00012258416,0.00025254945,0.012458122,7.90829e-05
5-156026-C-4.wav,4,28,0.0002595711,0.00070401555,0.0045801713,0.012729112,0.031568177,0.018231837,0.0021865,0.049033158,0.0051831505,0.05642193,4.642638e-06,5.074377e-07,0.00016396606,0.09625068,0.048675116,0.0005353526,0.012065349,0.00014958582,0.00019737272,0.022436522,1.1619757e-05,0.00066487124,1.1761897e-05,0.009394397,4.862286e-05,9.250179e-05,0.0014079352,0.00015641486,0.5732557,0.006570786,3.45199e-05,0.0021402224,2.5527352e-05,0.0076308483,0.0011476796,0.0056240223,0.00013647144,0.0010949576,0.0002338904,4.4973473e-05,0.00026068135,1.2007178e-05,0.0037733563,0.015840348,0.005304265,0.00039667796,0.00021529647,0.0014162683,0.0016624681,1.4194879e-05
5-156026-D-4.wav,4,9,0.1075217,0.0061794883,0.04103584,0.024972793,0.024984287,0.030396849,0.051928632,0.01821842,0.0033899795,0.13594714,8.687701e-07,1.558975e-06,6.479696e-05,0.0029564817,0.021694584,0.012637109,0.00040455832,0.00051485864,0.0002806359,0.0037875522,0.0010712892,0.09098813,0.000373999,0.11217707,0.021483652,0.0003930601,0.031081105,7.584459e-05,0.10062249,0.046401013,0.0007005797,0.0012864699,4.436774e-05,0.028862465,0.033443093,0.00017527043,2.7779746e-05,0.003217968,0.00781838,0.0053953286,1.6187856e-05,8.79579e-06,0.00078916346,0.017496312,7.150331e-05,7.148967e-05,0.0013152286,0.00014292431,0.0059319506,0.0015989457
5-156698-A-18.wav,18,27,4.2698768e-05,5.258832e-08,0.00039367256,7.8362314e-07,0.0024327731,0.00011629719,0.005991208,0.0018241265,1.2318596e-05,0.0003008968,0.023134466,0.0004628863,0.031810544,0.0070935837,0.015947381,0.00978858,1.2864771e-05,0.03023133,0.076858304,2.4197904e-08,0.00078975334,3.376435e-06,0.19303694,0.0003077506,1.848334e-05,0.044748764,0.00085568335,0.50151116,0.00032817476,0.0014800711,2.1356939e-06,0.0026286328,0.025373586,0.0045202835,0.0007506295,0.00033084306,0.0008091301,0.0026796996,0.00091300916,0.00017483346,0.00029866266,0.00033438683,0.00037957774,2.3855002e-05,0.002395511,5.055937e-06,1.6238356e-07,2.3606194e-07,0.00015352872,0.008691282
5-156999-A-19.wav,19,47,0.0008267382,7.453295e-05,0.004484547,0.018464465,0.00016154778,0.00042703561,0.00010220114,0.0019610992,0.0046862704,0.007838833,0.0030792034,0.0026615302,0.0006179927,0.0011886136,0.00020473872,2.1512422e-05,0.07445252,0.00023390126,0.0005294155,0.23646861,1.6255696e-06,0.002486583,0.00085377396,0.01321345,0.0003305425,0.0013431942,0.0025243622,0.00020248916,0.015957803,0.00562994,0.0014569574,0.0015180432,7.707079e-06,0.0052482984,0.00018313566,0.016021922,0.00055681734,5.0633345e-05,6.719084e-05,0.00052818755,0.11938442,0.00039303576,0.00013592721,0.012951232,0.056823798,0.088058405,0.0018218282,0.2736152,0.019496081,0.00065208116
5-156999-B-19.wav,19,19,0.00012352156,1.5136929e-05,0.0014138035,0.004049665,9.2864226e-05,0.00012527415,1.7624643e-05,0.0010409201,0.00030278132,0.0018249188,0.0002283781,3.1860156e-05,0.0006974485,0.0009088266,7.113916e-05,3.1300413e-05,0.020112015,5.5218825e-05,1.7618626e-05,0.7188691,1.4664981e-08,0.0011135729,6.4981265e-05,0.0032719632,0.00015494332,0.0011122202,0.00047028344,2.7305885e-05,0.04221217,0.008248597,0.004155334,0.0037386382,1.00142925e-05,0.0020354576,0.00025061888,0.0042692595,6.367257e-06,8.790393e-06,5.505288e-05,7.462405e-05,0.01601246,3.1223058e-06,1.0566232e-05,0.0036508522,0.036599386,0.010563638,4.0445833e-05,0.06980594,0.041981548,2.2333626e-05
5-156999-C-19.wav,19,19,5.706123e-05,6.877776e-06,0.0011439922,0.0037064203,7.59674e-05,8.237891e-05,1.0578605e-05,0.0008372285,0.00088664977,0.001933777,0.0014808957,0.0003280886,0.00063276995,0.0011259707,6.5686334e-05,5.996237e-06,0.07063294,4.1037427e-05,8.327115e-05,0.45153615,2.5164251e-08,0.00028268227,0.00013486191,0.0023303537,4.059876e-05,0.00078947475,0.000425259,5.5283803e-05,0.022337928,0.0029773915,0.000820736,0.0015570375,4.327136e-06,0.0014746404,5.239139e-05,0.013631398,6.5377484e-05,8.442473e-06,1.8830922e-05,4.115967e-05,0.073250175,3.3677075e-05,2.4144774e-05,0.004304988,0.0878104,0.049453944,0.00012505917,0.1881829,0.015051191,4.162027e-05
5-156999-D-19.wav,19,19,4.5395813e-05,7.2768844e-06,0.0005701336,0.004868816,5.0718427e-05,0.00014730312,9.2547725e-06,0.0016208574,0.00044275282,0.0021382947,0.00025802082,3.4835437e-05,0.00038669072,0.0013960166,8.712643e-05,1.22420515e-05,0.061443742,8.823187e-06,1.0502945e-05,0.6661112,7.2473973e-09,0.0003488472,1.8376708e-05,0.001818464,3.5264995e-05,0.00036765053,0.00027811594,7.691216e-06,0.046948303,0.0029970657,0.0011812982,0.0025340687,1.9295087e-06,0.00095259945,7.3866344e-05,0.009085127,1.2933759e-05,6.4092856e-06,3.0292638e-05,1.5927135e-05,0.020180129,5.9183e-06,1.5426189e-05,0.005541535,0.042482167,0.015096202,5.6690304e-05,0.10046397,0.009786445,7.2324888e-06
5-156999-E-19.wav,19,47,0.0009818032,2.0854237e-05,0.010946291,0.008069745,0.00032426463,0.00020705449,0.00011471324,0.0013473511,0.00411128,0.007039087,0.008135524,0.008541272,0.0010648067,0.000593737,0.00017095922,1.5641966e-05,0.060122214,0.00042309548,0.002431529,0.17993861,3.1944521e-06,0.0017148601,0.00355647,0.011986894,0.00027303994,0.003541763,0.00309504,0.0005872049,0.008785666,0.0073558465,0.0010459227,0.0009762288,1.946355e-05,0.0067050196,0.00016614345,0.019049719,0.0008076409,3.3758726e-05,6.851556e-05,0.00071265455,0.1339396,0.00088635285,9.2776805e-05,0.007502769,0.05802128,0.17397785,0.0013934044,0.22633478,0.03108413,0.0016821288
5-157204-A-16.wav,16,16,9.103317e-05,0.0006501822,0.002224313,0.07199718,0.0009511964,0.014600419,0.00074398017,0.037387833,0.1051057,0.033372194,0.00024037318,0.00024100774,6.6284374e-05,0.04377198,0.005174558,9.561777e-06,0.11186347,4.0922303e-05,0.0019849008,0.004141479,7.647353e-05,9.615092e-05,7.201372e-05,0.0071810973,7.353269e-06,1.7868964e-05,0.0022559403,0.00014975524,0.069686756,0.0003428432,1.4811158e-06,0.00022059883,7.9511994e-07,0.008015287,1.2434745e-05,0.110746205,0.03794139,0.0018816813,1.899232e-05,3.2726308e-05,0.01995812,0.012925871,0.04846181,0.10223543,0.055504996,0.021408936,0.026659915,0.039136887,0.00019304646,9.865205e-05
5-157204-B-16.wav,16,43,7.532538e-05,0.00095002877,0.00176729,0.081269965,0.0008183232,0.021944694,0.0009177634,0.042565487,0.11336983,0.031756293,0.00012268208,0.00013395521,4.1460207e-05,0.05088624,0.0056606904,9.275846e-06,0.07404114,3.5403456e-05,0.0016647752,0.0019192783,0.00013168865,7.645555e-05,5.0124745e-05,0.0063865073,5.5294663e-06,9.398434e-06,0.002064582,0.00011743047,0.06578322,0.0002324627,6.8315967e-07,0.0001674381,5.1620157e-07,0.008986709,9.3757135e-06,0.09952688,0.04796282,0.0030469622,1.5069645e-05,3.048809e-05,0.012127202,0.015721167,0.08356046,0.11431302,0.04133311,0.011912275,0.03424822,0.022044562,0.00011171624,7.403317e-05
5-160551-A-42.wav,42,36,4.7811413e-05,0.0003758863,0.00066024344,0.036380563,0.00016623025,0.046472967,0.0023475771,0.069096565,0.044100888,0.017832905,0.00011785889,0.00021510749,4.5963392e-05,0.027861943,0.010300296,2.4537618e-05,0.011522272,1.9360788e-05,0.0031940157,1.4773549e-05,0.0019733857,2.1977283e-05,8.064757e-05,0.0016560825,1.6198226e-06,3.163454e-06,0.0009699376,9.881896e-05,0.019956013,4.2500553e-05,3.602679e-08,4.110975e-05,2.339204e-07,0.005245441,4.5353377e-06,0.0832331,0.26785192,0.018087866,1.4301982e-05,2.2787317e-05,0.0023387626,0.109903514,0.10501317,0.08296579,0.0067072944,0.0017391483,0.020527687,0.0005881087,5.5693117e-06,0.00010767535
5-160614-A-48.wav,48,15,0.00044444436,0.00013986997,0.00040154113,1.18055295e-05,0.007609598,0.00084428524,0.014848209,0.0015774558,1.3652977e-05,0.00011086298,0.00047631378,8.410658e-06,0.062270906,0.002375302,0.00395014,0.187409,1.9251793e-06,0.097299784,0.0013062741,2.4671015e-06,0.00045464834,0.00013392513,0.019052457,0.0005008687,0.00714249,0.031233663,0.019303322,0.00849578,0.0025155677,0.023794679,0.0019049463,0.13599,0.16267237,0.036170825,0.033634033,0.00011361592,3.676912e-05,0.07178348,0.042140875,0.004727658,5.6158093e-05,8.831556e-05,0.00058991666,0.00012469868,0.004107923,1.0363034e-06,1.0248544e-06,2.9089068e-07,0.011740733,0.0003857391
5-160614-B-48.wav,48,27,0.00011136951,3.5698074e-06,0.0039536655,7.103399e-06,0.03133007,6.891844e-05,0.0009994868,0.00034388993,0.00016912681,0.000617517,0.011140684,0.0013499322,0.008861041,0.002466797,0.0018797838,0.0003483952,9.073969e-05,0.14042866,0.1317109,2.1715328e-05,0.00022689607,3.881834e-05,0.19378677,0.0013856003,0.00018274189,0.020196699,0.002131709,0.2834818,0.0008720731,0.00791988,3.88939e-05,0.0028937277,0.05773203,0.033559266,0.0004725841,0.0008440581,0.00038647186,0.00073751673,7.739004e-05,0.0058282204,0.0075038895,0.00034758842,0.00054005755,0.00010970909,0.025953129,0.00033404623,1.2717097e-06,8.178618e-05,0.014346529,0.0020854292
5-160614-C-48.wav,48,37,0.00096827117,0.007426932,0.0015277395,0.00022834644,0.05501296,0.015502131,0.05437303,0.005628331,0.0010174047,0.0024834673,1.4262971e-05,9.994809e-07,0.0018072574,0.047676597,0.058523644,0.10164493,1.3578034e-05,0.095904954,0.0028310933,1.5637694e-06,0.011042867,0.0002656225,0.0017187177,0.004660058,0.0018722183,0.0010843984,0.02498928,0.012443243,0.015361965,0.0047410196,2.6834634e-05,0.010985767,0.003946032,0.05454198,0.009933569,0.00026070658,0.001265903,0.3510641,0.008690642,0.0026321504,2.5656313e-05,0.00032260935,0.020968271,0.0012366349,0.0013399422,1.5374596e-06,0.00012292391,8.8987446e-07,0.000748753,0.001118337
